"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@urwis1977 Były wybory samorządowe... Ktoś kogoś wybrał...",FALSE,1,"urwis1977",2019-05-29 12:11:06,FALSE,"1133702772149379072","1133707335183020032","882199274699841536","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spinacz2",0,FALSE,FALSE,NA,NA
"RT @j_wisniewska: Polak pracujący na lotnisku w Monachium z pięknym uśmiechem mówi - Jeszcze wygramy jesienne wybory i wracam do domu, do P…",FALSE,0,NA,2019-05-29 12:11:00,FALSE,NA,"1133707308213653504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andrzej40152612",89,TRUE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-29 12:10:49,FALSE,NA,"1133707262562848768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ProfScorpions",1174,TRUE,FALSE,NA,NA
"To jest całkowite nieporozumienie.
Proszę nie łączy rodzącej się:
Inicjatywy Heroicznego Umacniania Jedności z tym… https://t.co/VoetH5R4w4",FALSE,0,NA,2019-05-29 12:10:16,TRUE,NA,"1133707123668467713",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JakubPerkowski",0,FALSE,FALSE,NA,NA
"RT @antyKOD: W 2015 PO miała po swojej stronie:
-TVP
-TVN
-Polsat
-GW
-Rzeczpospolitą
-Onet
-wp.pl
-interia
-gazeta.pl
-natemat.pl
-Radio Z…",FALSE,0,NA,2019-05-29 12:10:04,FALSE,NA,"1133707072875450369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agata04849873",119,TRUE,FALSE,NA,NA
"RT @CierpialJarek: Jurek Owsiak: to jest wstyd, wstydźcie się wszyscy, którzy nie poszliście na wybory!
Juras tępaku ! Ty chciałeś, żeby Pi…",FALSE,0,NA,2019-05-29 12:09:58,FALSE,NA,"1133707050855354372",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Iro52999682",40,TRUE,FALSE,NA,NA
"RT @wiihol: Warszawiacy to wielcy dziwacy!Cimoszewicz z mentalnością bolszewika ogołocił leśniczówkę,przejechał na pasach kobietę autem baz…",FALSE,0,NA,2019-05-29 12:09:42,FALSE,NA,"1133706981317980161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","49PawelG",22,TRUE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-29 12:09:30,FALSE,NA,"1133706930504052736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Burza69",1174,TRUE,FALSE,NA,NA
"Ja naprawdę przepraszam, ale ci, którzy wykorzystują niepełnosprawnych są naprawdę ohydni. https://t.co/WLGqBJwjcs",FALSE,0,NA,2019-05-29 12:09:17,FALSE,NA,"1133706877467004928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nazwa_zajeta",0,FALSE,FALSE,NA,NA
"RT @karnkowski: Jako pierwszy podaję hasło Koalicji Obywatelskiej na jesienne wybory:

TYLKO POD KRZYŻEM, TYLKO POD TYM ZNAKIEM 
POLSKA JES…",FALSE,0,NA,2019-05-29 12:08:51,FALSE,NA,"1133706769065304064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dlawaschojnice",70,TRUE,FALSE,NA,NA
"""Szanse marne, bo ani niby-lider Schetyna nie nastąpi, jak nakazywałaby chwila, ani nie ma tej miernoty czym zastąp… https://t.co/7TPtPxYtDo",FALSE,4,NA,2019-05-29 12:08:35,TRUE,NA,"1133706702384246784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JablonskiDoktor",3,FALSE,FALSE,NA,NA
"Wygrani i przegrani tych wyborów https://t.co/lk6pDhX8cd",FALSE,0,NA,2019-05-29 12:08:22,FALSE,NA,"1133706647359107072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PortalKujawski",0,FALSE,FALSE,NA,NA
"RT @DSzczotkowski: PiS planuje podnieść VAT do... 26%!
Droższe będzie dosłownie wszystko: chleb,  leki, paliwo, wódka, czynsze za mieszkani…",FALSE,0,NA,2019-05-29 12:08:22,FALSE,NA,"1133706645513670656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnaJaskulowska",54,TRUE,FALSE,NA,NA
"Mam pytanie do liderów @KEuropejska @SchetynadlaPO @KosiniakKamysz i szefów @sldpoland czy już rozmawiali z europos… https://t.co/FqGY5jOJ37",FALSE,3,NA,2019-05-29 12:07:59,TRUE,NA,"1133706551007621120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","michalcharzynsk",1,FALSE,FALSE,NA,NA
"Państwowa Wyższa Szkoła Zawodowa im. Witelona w Legnicy zaprasza kandydatów na studia na rok akademicki 2019/2020.… https://t.co/o4CSj3SOxC",FALSE,0,NA,2019-05-29 12:07:37,TRUE,NA,"1133706460096016384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PWSZimWitelona",0,FALSE,FALSE,NA,NA
"RT @RSmoktunowicz: Mało kto zwrócił uwagę, że gdyby kierując się żelazną logiką spojrzeć na wybory, ich wynik wygląda zupełnie inaczej. PiS…",FALSE,0,NA,2019-05-29 12:07:26,FALSE,NA,"1133706413392486400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","osinski78",11,TRUE,FALSE,NA,NA
"""Według członka obwodowej komisji wyborczej w Tykocinie, niepełnosprawni intelektualnie pensjonariusze miejscowego… https://t.co/qHrY704BfC",FALSE,6,NA,2019-05-29 12:07:25,TRUE,NA,"1133706408782913536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","michalprotaziuk",1,FALSE,FALSE,NA,NA
"@D_Tarczynski W roku 2015 PO przegrało wybory 🗳 mając TVP i Tvn
Liczne przyjazne media a jednak przegrali..!",FALSE,1,"D_Tarczynski",2019-05-29 12:07:25,FALSE,"1133655252677402625","1133706408715792384","347228796","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spinacz2",0,FALSE,FALSE,NA,NA
"RT @karnkowski: Jako pierwszy podaję hasło Koalicji Obywatelskiej na jesienne wybory:

TYLKO POD KRZYŻEM, TYLKO POD TYM ZNAKIEM 
POLSKA JES…",FALSE,0,NA,2019-05-29 12:06:36,FALSE,NA,"1133706203207557121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Galadhorn",70,TRUE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-29 12:06:24,FALSE,NA,"1133706151311400961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ezambrzycki",1174,TRUE,FALSE,NA,NA
"@PawelZielinsk17 @katarynaaa Bo oni wygrali wybory i wolno im więcej.",FALSE,0,"PawelZielinsk17",2019-05-29 12:05:56,FALSE,"1133704272112234497","1133706035401777152","872208103210713088","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MalgoskaEmka",0,FALSE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-29 12:05:46,FALSE,NA,"1133705992280190976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","counopea",1174,TRUE,FALSE,NA,NA
"@MarcinRola89 @ewa_glonek Zobacz pan jak wybory mogą zmienić ludzi 😂😂😂 https://t.co/RzlUIxRMWL",FALSE,3,"MarcinRola89",2019-05-29 12:05:30,FALSE,"1133705206150107141","1133705924886110213","2252254696","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robert87747766",1,FALSE,FALSE,NA,NA
"@SchetynadlaPO @Starr3Starr @KEuropejska Mija się Pan z prawdą
Może zamiast krytykować to centrala @Platforma_org b… https://t.co/xHYthUmUag",FALSE,0,"SchetynadlaPO",2019-05-29 12:05:25,TRUE,"1133437995212840960","1133705903612538880","4267404640","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Damiann33489918",0,FALSE,FALSE,NA,NA
"@OnetWiadomosci @NewsPlatforma Proszę o cele na jesienne wybory. Publicystykę zostawcie dziennikarzom.",FALSE,0,"OnetWiadomosci",2019-05-29 12:04:35,FALSE,"1133702797407399941","1133705694480355328","581793998","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","glebokibrod01",0,FALSE,FALSE,NA,NA
"Będzie kolejny film na kolejne wybory? https://t.co/WQL5QyOokp",FALSE,1,NA,2019-05-29 12:04:24,FALSE,NA,"1133705650196897793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MSiudaj",0,FALSE,FALSE,NA,NA
"RT @KlubJagiellonsk: PiS nieraz udowodnił, że jak obieca, to zrobi. Partia Kaczyńskiego zawodzi salony, ale nie swoich wyborców. Wybory pok…",FALSE,0,NA,2019-05-29 12:04:09,FALSE,NA,"1133705587517198336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FilipWalkowiak",24,TRUE,FALSE,NA,NA
"RT @haniashen: @PawelChojecki i tak długo jak będzie Korwin i spółka to socjalizm będzie trwał.....aż się wszystko rypnie jak w Wenezueli..…",FALSE,0,NA,2019-05-29 12:04:09,FALSE,NA,"1133705586808377345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marianturkin1",11,TRUE,FALSE,NA,NA
"RT @lis_tomasz: 1. Kampania KE była slaba, więc jej krytyka jest ok.
2. Za niepohamowane rozdawnictwo PIS- u, Polska i Polacy niestety zapł…",FALSE,0,NA,2019-05-29 12:04:09,FALSE,NA,"1133705585554284545",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","renatagawlow",90,TRUE,FALSE,NA,NA
"RT @Jowita_W: Olbratowski dziś w RMF: 
      -Co ma zrobić opozycja, żeby wygrać wybory?
-Zapisać się do #PiS

😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",FALSE,0,NA,2019-05-29 12:04:07,FALSE,NA,"1133705577014669314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KotMruk",60,TRUE,FALSE,NA,NA
"@Adbodnar Panie rzecznik dochodzę słuchy że zostali wykorzystani do wyborów z domu opieki społecznej żeby glosowac… https://t.co/J7TGKmomcP",FALSE,0,"Adbodnar",2019-05-29 12:03:49,TRUE,"1133392868956090369","1133705501311754241","46060658","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SebastianWisn14",0,FALSE,FALSE,NA,NA
"RT @rafalhubert: Zastanówmy się czym może wygrać wybory partia socjalistyczna... eureka pani @DWielowieyska!!! https://t.co/B1eOWhJ3PN",FALSE,0,NA,2019-05-29 12:03:19,FALSE,NA,"1133705375637803008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Milan89512537",31,TRUE,FALSE,NA,NA
"RT @karnkowski: Jako pierwszy podaję hasło Koalicji Obywatelskiej na jesienne wybory:

TYLKO POD KRZYŻEM, TYLKO POD TYM ZNAKIEM 
POLSKA JES…",FALSE,0,NA,2019-05-29 12:03:12,FALSE,NA,"1133705347745685505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grzech_ko",70,TRUE,FALSE,NA,NA
"@kalinowski__ A gdzie jest elementy libertariańskiej narracji?Secundo: z ostatniego zdania wynika, że chcecie porzu… https://t.co/sJx28lfB63",FALSE,0,"kalinowski__",2019-05-29 12:02:41,TRUE,"1133664747642134528","1133705215906111488","888677946","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","radek1r31",0,FALSE,FALSE,NA,NA
"RT @ppalka: PiS zlikwidował biedę, a Platforma zlikwidowała plastikowe talerzyki i słomki w urzędzie miasta w Warszawie. A wiec remis. Goły…",FALSE,0,NA,2019-05-29 12:02:30,FALSE,NA,"1133705170829889536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MottoDnia",25,TRUE,FALSE,NA,NA
"@logicznyX A ci wszyscy których tu wymieninono przy najbliższej procesji w Boże Cialo będą szli dumnie w tej proces… https://t.co/3WLRgRKjOA",FALSE,0,"logicznyX",2019-05-29 12:01:45,TRUE,"1133588670022397953","1133704982740578305","2215349072","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","31_tadeusz",0,FALSE,FALSE,NA,NA
"@ryszcuk ale was dupa boli, ale będzie bardziej bolała jak przegracie kolejne wybory",FALSE,0,"ryszcuk",2019-05-29 12:01:24,FALSE,"1133300085146755073","1133704892504260608","878968259852292097","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","piasek991",0,FALSE,FALSE,NA,NA
"RT @antyKOD: W 2015 PO miała po swojej stronie:
-TVP
-TVN
-Polsat
-GW
-Rzeczpospolitą
-Onet
-wp.pl
-interia
-gazeta.pl
-natemat.pl
-Radio Z…",FALSE,0,NA,2019-05-29 12:01:03,FALSE,NA,"1133704804692385793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KKazmierz",119,TRUE,FALSE,NA,NA
"RT @KarolRabenda: Eksperyment G. Schetyny, że na samym hejcie da się wygrać wybory nie wypalił, nawet jak się zaciągnie do tego prawie wszy…",FALSE,0,NA,2019-05-29 12:00:55,FALSE,NA,"1133704772178075648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","republikanie",1,TRUE,FALSE,NA,NA
"@YaevinnIorweth Dlaczego jak to mówisz PO-KO miałaby nie wygrać?! Skąd możesz wiedzieć ,czy wyborcy #KE poszli wszy… https://t.co/zhk2wpYVR4",FALSE,6,"YaevinnIorweth",2019-05-29 12:00:42,TRUE,"1133613232776728576","1133704718440640513","808250055358644224","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PPawlik4343",0,FALSE,FALSE,NA,NA
"@L0vingnature Idą na wybory w październiku...

Do tego czasu podrosną... 💥",FALSE,0,"L0vingnature",2019-05-29 12:00:42,FALSE,"1133697138465099777","1133704717052329984","1021635608882507776","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","S_Armaticus",0,FALSE,FALSE,NA,NA
"RT @haniashen: @PawelChojecki i tak długo jak będzie Korwin i spółka to socjalizm będzie trwał.....aż się wszystko rypnie jak w Wenezueli..…",FALSE,0,NA,2019-05-29 12:00:36,FALSE,NA,"1133704691433508864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tupki60",11,TRUE,FALSE,NA,NA
"Obrażać katolików w katolickim kraju i liczyć na to, że tym sposobem wygra się wybory. Będą pisać książki o opozycji.",FALSE,25,NA,2019-05-29 12:00:31,FALSE,NA,"1133704670801739776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lewakami",3,FALSE,FALSE,NA,NA
"RT @Radio_TOK_FM: Niepełnosprawnych intelektualnie przywieźli na wybory z instrukcją głosowania na PiS? Sprawą zajmuje się policja https://…",FALSE,0,NA,2019-05-29 12:00:03,FALSE,NA,"1133704551763042306",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lalkaka19",6,TRUE,FALSE,NA,NA
"RT @antyKOD: W 2015 PO miała po swojej stronie:
-TVP
-TVN
-Polsat
-GW
-Rzeczpospolitą
-Onet
-wp.pl
-interia
-gazeta.pl
-natemat.pl
-Radio Z…",FALSE,0,NA,2019-05-29 11:59:51,FALSE,NA,"1133704503306477568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jarek1_Lesiecki",119,TRUE,FALSE,NA,NA
"@MiAdamczyk Jak przerżnęli wybory to poszli po rozum do głowy. Nie wierzcie tym faryzeuszem",FALSE,0,"MiAdamczyk",2019-05-29 11:59:49,FALSE,"1133461301819334657","1133704493714018305","4808428877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","esgod_sylwester",0,FALSE,FALSE,NA,NA
"RT @Matka_Kurka: Jest prawie czerwiec, wybory będą pewnie na początku października, czyli de facto zostało 4 miesiące kampanii. Tymczasem ""…",FALSE,0,NA,2019-05-29 11:59:14,FALSE,NA,"1133704347529949185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rybkaandrzej1",38,TRUE,FALSE,NA,NA
"Eksperyment G. Schetyny, że na samym hejcie da się wygrać wybory nie wypalił, nawet jak się zaciągnie do tego prawi… https://t.co/0FasFuU2ZV",FALSE,6,NA,2019-05-29 11:58:35,TRUE,NA,"1133704183406895105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KarolRabenda",1,FALSE,FALSE,NA,NA
"RT @sr4niewbani3: jak wy mnie wkurwiacie akcje z powrotem one direction albo z szonem mendesem to potraficie tak zorganizowac ze pol twiter…",FALSE,0,NA,2019-05-29 11:58:35,FALSE,NA,"1133704182685417473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hauntedsmiler",304,TRUE,FALSE,NA,NA
"RT @Immanuela_Kant: Po nocnej rzezi na Twitterze, kiedy zablokowali wiele prawicowych kont, w tym konto .@Suwerenna który puścił film z Grz…",FALSE,0,NA,2019-05-29 11:58:24,FALSE,NA,"1133704138389434368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","joldud1961",91,TRUE,FALSE,NA,NA
"@LesJazd @makowski_m Błąd -kolejne przegrane wybory .",FALSE,0,"LesJazd",2019-05-29 11:58:08,FALSE,"1133703628794007552","1133704071611854848","1595702888","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WojciechBala89",0,FALSE,FALSE,NA,NA
"RT @ErykMistewicz: Ciekawy tekst @mwj53 o tym m. in. dlaczego ataki na @MorawieckiM okazały się przeciwskuteczne:
https://t.co/0Z0se8FJOr h…",FALSE,0,NA,2019-05-29 11:58:05,FALSE,NA,"1133704058320166912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mwj53",15,TRUE,FALSE,NA,NA
"RT @complexowo: Tusku, widać już nerwy na twojej ""twarzy"".
Myślałeś, że wygracie wybory, dostaniesz skrzydeł i wrócisz do kraju znowu jątrz…",FALSE,0,NA,2019-05-29 11:58:04,FALSE,NA,"1133704054536888321",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnyJanuszzdo",1,TRUE,FALSE,NA,NA
"@czarek35 @Jacek37288744 @RobertChudzik @mhorala Dobrze ,żebyście wzięli sobie do  głowy słowa Tuska  o tym ,by wię… https://t.co/ssh1ganqzH",FALSE,0,"czarek35",2019-05-29 11:57:38,TRUE,"1133703145765441536","1133703944746819585","946098476","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LukaszGalgus",0,FALSE,FALSE,NA,NA
"RT @j_wisniewska: Polak pracujący na lotnisku w Monachium z pięknym uśmiechem mówi - Jeszcze wygramy jesienne wybory i wracam do domu, do P…",FALSE,0,NA,2019-05-29 11:57:37,FALSE,NA,"1133703940179156993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AleksanderO5",89,TRUE,FALSE,NA,NA
"RT @ErykMistewicz: Ciekawy tekst @mwj53 o tym m. in. dlaczego ataki na @MorawieckiM okazały się przeciwskuteczne:
https://t.co/0Z0se8FJOr h…",FALSE,0,NA,2019-05-29 11:57:14,FALSE,NA,"1133703845891252225",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vox_777",15,TRUE,FALSE,NA,NA
"@PawelMa1945 @marcujj @JkmMikke Zdanie prostackie, ale sens oddaje. Jeśli wstydzi się Pan naszej narodowej kultury… https://t.co/3n4FVcdQNF",FALSE,0,"PawelMa1945",2019-05-29 11:57:06,TRUE,"1133703291391664130","1133703810776539140","899409036713619457","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EJKorus",0,FALSE,FALSE,NA,NA
"RT @mwj53: Argument o niskim wykształceniu elektoratu prawicy jest raczej formą utwierdzania dobrego samopoczucia niż efektem rzetelnej ana…",FALSE,0,NA,2019-05-29 11:56:55,FALSE,NA,"1133703764429479936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vox_777",5,TRUE,FALSE,NA,NA
"RT @sr4niewbani3: jak wy mnie wkurwiacie akcje z powrotem one direction albo z szonem mendesem to potraficie tak zorganizowac ze pol twiter…",FALSE,0,NA,2019-05-29 11:56:42,FALSE,NA,"1133703712625577984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r_mantyzm",304,TRUE,FALSE,NA,NA
"Wybory 2019: Aktualizacja prognozy podziału miejsc w PE https://t.co/ZSUGWFpgNO https://t.co/BdEwAGJHsG",FALSE,0,NA,2019-05-29 11:56:39,FALSE,NA,"1133703697857417216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suskiDlaWas",0,FALSE,FALSE,NA,NA
"RT @antyKOD: W 2015 PO miała po swojej stronie:
-TVP
-TVN
-Polsat
-GW
-Rzeczpospolitą
-Onet
-wp.pl
-interia
-gazeta.pl
-natemat.pl
-Radio Z…",FALSE,0,NA,2019-05-29 11:56:18,FALSE,NA,"1133703608460021761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ezambrzycki",119,TRUE,FALSE,NA,NA
"RT @Anna_Dryjanska: Napisałam --&gt; Myślałam, że to fejk. Do czasu, gdy zadzwoniłam na policję... https://t.co/vnIzJctHWH

#wybory #wyboryeur…",FALSE,0,NA,2019-05-29 11:56:04,FALSE,NA,"1133703549416816640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paluch_ryszard",29,TRUE,FALSE,NA,NA
