"";"id";"likes_count";"from_id";"from_name";"message";"created_time";"type";"link";"story";"comments_count";"shares_count";"love_count";"haha_count";"wow_count";"sad_count";"angry_count"
"149";"132197036871908_1165091170249151";17;"132197036871908";"Muzeum II Wojny Światowej";"Spotkanie na Kwaterze AK na Cmentarzu Łostowickim z kpt Ryszardem Kozubowskim, prezesem Koła Gdańsk Światowego Związku Żołnierzy Armii Krajowej, gdzie spoczywa mjr Kazimierz Śliwa.";"2016-10-20T08:15:26+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1165091116915823.1073741936.132197036871908/1165091170249151/?type=3";"Muzeum II Wojny Światowej added 9 new photos to the album: Lekcja historii na cmentarzach - podsumowanie Roku Cichociemnych.";0;3;1;0;0;0;0
"150";"132197036871908_1166217950136473";41;"132197036871908";"Muzeum II Wojny Światowej";"Budowa Muzeum z lotu ptaka. Październik 2016 r. Fot. Dominik Werner/Aerolab";"2016-10-21T12:00:08+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1166217133469888.1073741937.132197036871908/1166217950136473/?type=3";"Muzeum II Wojny Światowej added 10 new photos to the album: Budowa Muzeum z lotu ptaka. — at Budowa Muzeum II WOJNY Światowej.";1;37;5;0;1;0;0
"151";"132197036871908_1166233073468294";6;"132197036871908";"Muzeum II Wojny Światowej";"""Żołnierze banici. Brygada Świętokrzyska Narodowych Sił Zbrojnych w Czechach w 1945 roku"" - nowa publikacja Muzeum II Wojny Światowej przygotowana przez Jiřía Friedla.

Jiří Friedl (ur. 1976) – pracownik naukowy Instytutu Historycznego Akademii Nauk Republiki Czeskiej (oddział w Brnie). Zajmuje się dziejami Polski oraz stosunków czesko/czechosłowacko-polskich w XX wieku. Jest autorem wielu opracowań naukowych, które ukazały się w Republice Czeskiej, w Polsce i innych krajach, m.in. ""Češi a Poláci na Těšínsku 1945-1949"", Praha – Brno 2012 oraz ""Na jednym froncie: czechosłowacko-polskie stosunki wojskowe 1939-1945"", Gdańsk – Warszawa 2011. Za wkład w dziedzinie badań i popularyzacji historii stosunków czesko-polskich otrzymał w 2011 r. Brązowy Krzyż Zasługi RP od prezydenta Bronisława Komorowskiego.

Jiří Friedl, ""Żołnierze banici. Brygada Świętokrzyska Narodowych Sił Zbrojnych w Czechach w 1945 roku"", tłum. Grzegorz Gąsior, tłum. dokumentów w aneksie: Marek Piotr Deszczyński, Gdańsk 2016, ss. 189, ISBN 978-83-63029-91-3.

Zachęcamy do zakupu książki w księgarni internetowej: http://www.motyleksiazkowe.pl/historia/29082-zolnierze-banici-9788363029913.html?search_query=zolnierze+banici&results=1";"2016-10-21T12:19:24+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.135525323205746.30628.132197036871908/1166233073468294/?type=3";"Muzeum II Wojny Światowej added a new photo to the album: Publikacje Muzeum II Wojny Światowej.";0;4;0;0;0;0;0
"152";"132197036871908_1168309829927285";8;"132197036871908";"Muzeum II Wojny Światowej";"Zachęcamy do obejrzenia dyskusji o Muzeum II Wojny Światowej, jaka odbyła się we wczorajszym programie ""Południk Wildsteina"" z udziałem prof. Pawła Machcewicza, prof. Wojciecha Roszkowskiego, prof. Marcina Zaremby i prof. Jana Żaryna.";"2016-10-23T08:34:53+0000";"link";"https://www.youtube.com/watch?v=hdUq2OOwlu4";NA;1;0;0;0;0;0;0
"153";"132197036871908_1169227159835552";6;"132197036871908";"Muzeum II Wojny Światowej";"Jest nam miło poinformować, że książka Audriusa A. Žulysa „Polska w polityce zagranicznej Litwy w latach 1938-1939”, wydana przez nasze Muzeum, znalazła się w gronie 10 publikacji nominowanych do Nagrody Historycznej im. Kazimierza Moczarskiego 2016. Jest to konkurs na najlepszą książkę roku poświęconą historii Polski po 1918 r. do współczesności. Nagroda im. Moczarskiego jest ważnym elementem edukacji historycznej, promując najbardziej wartościowe publikacje i najlepszych autorów z tej dziedziny. Laureat Nagrody zostanie ogłoszony 9 grudnia 2016 r.";"2016-10-24T07:49:09+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1169225459835722/?type=3";"Muzeum II Wojny Światowej added 2 new photos.";0;1;0;0;0;0;0
"154";"132197036871908_1170165529741715";2;"132197036871908";"Muzeum II Wojny Światowej";"Spotkanie odbyło się 19 października 2016 r., wśród około 70 słuchaczy byli przedstawiciele miejscowej polonii związani z Klubem Polskim w Łucku oraz studenci polonistyki miejscowego Uniwersytetu. W czasie spotkania jego uczestniczy mogli się zapoznać z ideą Muzeum, historią jego tworzenia oraz planami dalszych działań. Na przykładzie wybranych prezentacji multimedialnych przedstawiono również wartość notacji filmowych w narracji muzealnej. Organizatorzy spotkania złożyli wzajemne deklaracje dalszej współpracy w zakresie promowania polskiej historii i kultury na Wołyniu w ramach kolejnych spotkań. Fot. Dominik Jagodziński";"2016-10-25T07:39:15+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1170165246408410.1073741938.132197036871908/1170165529741715/?type=3";"Muzeum II Wojny Światowej added 5 new photos to the album: Wizyta przedstawicieli Muzeum na Ukranie.";0;1;0;0;0;0;0
"155";"132197036871908_1170474423044159";28;"132197036871908";"Muzeum II Wojny Światowej";"Zakończyliśmy już kolejną, jesienną edycję edukacyjnej gry terenowej ""Westerplatte: Znajdź klucz do historii"" skierowanej do uczniów III klas szkół podstawowych. Od września do października udział w niej wzięło 1378 uczestników z 30 szkół z całego Pomorza! Łącznie zostało zrealizowanych 70 godzin na Westerplatte zajęć. Dziękujemy wszystkim za udział i rekonstruktorom za prowadzenie i pomoc w organizacji.";"2016-10-25T14:19:30+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1170469386377996/?type=3";"Muzeum II Wojny Światowej added 2 new photos.";0;2;0;0;0;0;0
"156";"132197036871908_1173261606098774";13;"132197036871908";"Muzeum II Wojny Światowej";"Fundacja Generał Elżbiety Zawackiej, Muzeum II Wojny Światowej w Gdańsku oraz CK Dwór Artusa w Toruniu dla uczczenia Święta Niepodległości zapraszają na XXVI konferencję naukową: ""Cichociemni. Historie bohaterów"", która odbędzie się w Toruniu 9 listopada 2016 r. WSTĘP WOLNY.  Zapraszamy.";"2016-10-28T12:55:54+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1173257569432511/?type=3";"Muzeum II Wojny Światowej added 3 new photos.";0;2;0;0;0;0;0
"157";"132197036871908_1178573208900947";46;"132197036871908";"Muzeum II Wojny Światowej";"Kamień węgielny Muzeum został wmurowany na głównej osi komunikacyjnej wystawy stałej wraz z kostkami bruku pochodzącymi z ulicy Grosse Gasse znajdujacej się przed wojną na terenie muzeum.";"2016-11-02T12:52:47+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1178573208900947/?type=3";NA;2;5;1;0;0;0;0
"347";"132197036871908_1790564031183463";8;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej w Gdańsku w ramach wykładów otwartych „Spotkania z historią” zaprasza na promocję książki „W kręgu Bolesława Srockiego. Ludzie „Petu”. Relacje – wspomnienia – polemiki”. Wybór, opracowanie i wstęp Waldemar Stopczyński. 

W spotkaniu udział weźmie Autor:
Waldemar Stopczyński – polonista, nauczyciel w Gdańskim Autonomicznym Gimnazjum, prezes Stowarzyszenia imienia Bolesława Srockiego
Moderacja:
dr Janusz Marszalec – zastępca dyrektora Muzeum II Wojny Światowej w Gdańsku

Książka została wydana nakładem Muzeum II Wojny Światowej w Gdańsku. 
W trakcie spotkania będzie możliwość zakupu książki.
WSTĘP WOLNY
Praca ta ukazuje nie tylko mało podkreślane zróżnicowanie konspiracyjnych związków młodzieży w okupowanej Warszawie, ale też – w tym wypadku – skuteczne działania mające na celu konsolidację wobec celu nadrzędnego. Poprzez pierwotną współpracę konspiracyjnego „Petu” z Organizacją Małego Sabotażu „Wawer”, a potem zaangażowanie w Grupy Szturmowe Szarych Szeregów środowisko to staje się z czasem częścią elity warszawskiego Kedywu KG AK, a w godzinie próby jego liderzy nie tylko dowodzą strukturami batalionów „Parasol” i „Zośka”, ale też giną na posterunku realizując najtrudniejsze zadania w najcięższych powstańczych walkach w Warszawie. Przy czym postawa ideowa szła tu w parze z praktyką i zaangażowaniem najwyższej próby, mimo intelektualnych dyskusji i rozterek oraz realistycznych wniosków i ocen. I dotyczyła nie tylko wychowanków, ale także liderów oraz środowiskowego mentora – Bolesława Srockiego – który zaangażowany w konspirację najwyższych szczebli, miał też swój udział w późniejszym utrwaleniu pamięci o tym bohaterskim pokoleniu, współpracując m.in. z Aleksandrem Kamińskim.
dr hab. Adam F. Baran";"2016-11-03T08:40:35+0000";"event";"https://www.facebook.com/events/1790564031183463/";"Muzeum II Wojny Światowej added an event.";0;0;0;0;0;0;0
"158";"132197036871908_1180686325356302";34;"132197036871908";"Muzeum II Wojny Światowej";NA;"2016-11-04T15:07:03+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.135525323205746.30628.132197036871908/1180686325356302/?type=3";"Muzeum II Wojny Światowej added 2 new photos to the album: Publikacje Muzeum II Wojny Światowej.";3;6;0;0;0;0;0
"349";"132197036871908_1812435779004013";5;"132197036871908";"Muzeum II Wojny Światowej";"Stowarzyszenie im. Bolesława Srockiego, Muzeum II Wojny Światowej, Europejskie Centrum Solidarności
zapraszają na debatę
 DLA POLSKI. MIĘDZY DUMĄ A KOMPLEKSAMI z udziałem:
Olgi Krzyżanowskiej, Macieja Wierzyńskiego, Pawła Machcewicza, Stanisława Cioska 
Moderator:
Ks. Krzysztof Niedałtowski 
Audytorium Europejskiego Centrum Solidarności, pl. Solidarności 1, Gdańsk
19 listopada 2016 godz. 18.00

DLA POLSKI. MIĘDZY DUMĄ A KOMPLEKSAMI to tytuł trzeciego spotkania z cyklu debat zainicjowanych przez Stowarzyszenie im. Bolesława Srockiego, w trakcie których zaproszeni goście – autorytety w różnych dziedzinach – dyskutują o problemach współczesności, jako pretekst traktując hasła sformułowane w kręgu Związku Młodzieży Polskiej „Zet” w XIX i XX w. 
„DLA POLSKI” – to najważniejsze hasło powołanego do życia 130 lat temu w rocznicę wybuchu powstania listopadowego Związku Młodzieży Polskiej „Zet”. „Zet” powstał w atmosferze pogłębiającej się w społeczeństwie apatii oraz wzrastającego poczucia bezowocności i beznadziejności podejmowania prób odzyskania niepodległości. Organizacja postawiła sobie za cel główny walkę o niepodległy byt państwa polskiego, w swej działalności kierując się zasadami „sprawiedliwości politycznej, narodowej i społecznej”.

Pierwsza debata w roku 2014 odwoływała się do naczelnego hasła wychowawczego „Zetu”: SAMODZIELNOŚĆ W MYŚLENIU, KARNOŚĆ W DZIAŁANIU a o samodzielności i karności w XXI wieku rozmawiali: Alicja i Piotr Pacewiczowie, Henryk Samsonowicz, Robert Gliński i Jan Wróbel.
Druga debata nawiązywała do hasła NIE PROSIMY O NIC, SIĘGAMY PO WSZYSTKO, a zaproszenie do rozmowy o biernej i aktywnej postawie wobec rzeczywistości przyjęli: Janina Ochojska, Karol Modzelewski, Konrad Piasecki, Maciej Drygas i Tomasz Lipiński.
Wstęp wolny";"2016-11-07T10:40:08+0000";"event";"https://www.facebook.com/events/1812435779004013/";"Muzeum II Wojny Światowej added an event.";0;0;0;0;0;0;0
"160";"132197036871908_1183383751753226";45;"132197036871908";"Muzeum II Wojny Światowej";NA;"2016-11-07T10:49:46+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.261706550587622.61653.132197036871908/1183383708419897/?type=3";"Muzeum II Wojny Światowej updated their cover photo.";1;3;6;0;0;0;0
"161";"132197036871908_1186479951443606";34;"132197036871908";"Muzeum II Wojny Światowej";"Artykuł o naszym Muzeum ukazał się w New York Times, zachęcamy do lektury. 

http://www.nytimes.com/2016/11/10/arts/design/museum-of-the-second-world-war-in-poland-debate.html?_r=0";"2016-11-10T09:30:26+0000";"link";"http://www.nytimes.com/2016/11/10/arts/design/museum-of-the-second-world-war-in-poland-debate.html?_r=0";NA;1;28;0;0;0;5;3
"350";"132197036871908_1817719118465993";2;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej zaprasza na edukacyjne spotkanie z grami planszowymi  z cyklu Historia na planszy pt. „Na Berlin”, które odbędzie się w ramach Targów Gra i Zabawa, w dniach 19-20 listopada, organizowanych w Centrum AMBEREXPO w Gdańsku.

Na specjalnie przygotowanym przez Muzeum stoisku, uczestnicy będą mogli wziąć udział w strategicznym wyścigu armii alianckich do Berlina. Wynik każdej rozgrywki w proponowane przez nas historyczne gry planszowe, będzie miał wpływ na przebieg całej kampanii. Działania zbrojne zobrazowane zostaną na podświetlanej planszecie sztabowej.

Historia upadku III Rzeszy zostanie również przybliżona za pomocą prezentacji archiwalnych fotografii oraz filmów przygotowanych z udziałem rekonstruktorów.

Rozgrywki w gry: 
Race to Berlin 1945
1944: Wyścig do Renu  
Duel of the Giants
Wings of Glory


11.00, 13.00, 15.00, 17.00, 19.00 – start projekcji dokumentalnego filmu wojennego „Kierunek Berlin” (14 min, prod. Stowarzyszenie Rekonstrukcji Historycznej AA7)

Wśród uczestników rozlosowane zostaną nagrody.

Targom „Gra i Zabawa” towarzyszy bogaty program o charakterze edukacyjno-rozrywkowym, prezentacje nowości rynkowych, warsztaty, spotkania autorskie, bitwy i warsztaty komiksowe, turnieje gier planszowych, ogólnopolski konkurs branżowy Gra Roku, wypożyczalnia gier planszowych z ponad 700 tytułami, finały mistrzostw Polski w grach planszowych, strefa zabaw i edukacji dla dzieci oraz wiele innych atrakcji. Zapraszamy!";"2016-11-10T14:52:32+0000";"event";"https://www.facebook.com/events/1817719118465993/";"Muzeum II Wojny Światowej added an event.";0;0;0;0;0;0;0
"162";"132197036871908_1192418927516375";1;"132197036871908";"Muzeum II Wojny Światowej";"Przypominamy o dzisiejszych Spotkaniach z historią, podczas których odbędzie się promocja książki „W kręgu Bolesława Srockiego. Ludzie „Petu”. Relacje – wspomnienia – polemiki”. Wybór, opracowanie i wstęp Waldemar Stopczyński.
Wstęp wolny. Zapraszamy!";"2016-11-16T07:56:19+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1192418927516375/?type=3";NA;0;0;0;0;0;0;0
"163";"132197036871908_1192612567497011";5;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej zaprasza na performance hiszpańskiego artysty Fernando Bravo „Zatonięcie Europy. Rzecz o utraconych  ojczyznach i ludzkich tragediach”, który odbędzie się przed docelową siedzibą Muzeum przy ul. Wałowej, 
18 listopada, godz. 18.00
Spektakl będzie metaforą losu migrantów, którzy poszukując bezpiecznego domu i lepszego życia, stykają się z najgorszym…";"2016-11-16T12:45:08+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1192612567497011/?type=3";NA;2;6;0;0;0;0;0
"225";"132197036871908_1325095907514561";4;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej w Gdańsku oraz Dom Spotkań z Historią  zapraszają na promocję książki „W kręgu Bolesława Srockiego. Ludzie „Petu”. Relacje – wspomnienia – polemiki”. Wybór, opracowanie i wstęp Waldemar Stopczyński. 

W spotkaniu udział weźmie Autor:
Waldemar Stopczyński – polonista, nauczyciel w Gdańskim Autonomicznym Gimnazjum, prezes Stowarzyszenia imienia Bolesława Srockiego
Moderacja:
dr Janusz Marszalec – zastępca dyrektora Muzeum II Wojny Światowej w Gdańsku

Książka została wydana nakładem Muzeum II Wojny Światowej w Gdańsku. 

WSTĘP WOLNY

""Praca ta ukazuje nie tylko mało podkreślane zróżnicowanie konspiracyjnych związków młodzieży w okupowanej Warszawie, ale też – w tym wypadku – skuteczne działania mające na celu konsolidację wobec celu nadrzędnego. Poprzez pierwotną współpracę konspiracyjnego „Petu” z Organizacją Małego Sabotażu „Wawer”, a potem zaangażowanie w Grupy Szturmowe Szarych Szeregów środowisko to staje się z czasem częścią elity warszawskiego Kedywu KG AK, a w godzinie próby jego liderzy nie tylko dowodzą strukturami batalionów „Parasol” i „Zośka”, ale też giną na posterunku realizując najtrudniejsze zadania w najcięższych powstańczych walkach w Warszawie. Przy czym postawa ideowa szła tu w parze z praktyką i zaangażowaniem najwyższej próby, mimo intelektualnych dyskusji i rozterek oraz realistycznych wniosków i ocen. I dotyczyła nie tylko wychowanków, ale także liderów oraz środowiskowego mentora – Bolesława Srockiego – który zaangażowany w konspirację najwyższych szczebli, miał też swój udział w późniejszym utrwaleniu pamięci o tym bohaterskim pokoleniu, współpracując m.in. z Aleksandrem Kamińskim.""
dr hab. Adam F. Baran";"2016-11-17T08:51:11+0000";"event";"https://www.facebook.com/events/1325095907514561/";"Muzeum II Wojny Światowej added an event.";0;0;0;0;0;0;0
"164";"132197036871908_1193635594061375";26;"132197036871908";"Muzeum II Wojny Światowej";"16 listopada w ramach wykładów otwartych „Spotkania z historią” odbyła się  promocja książki „W kręgu Bolesława Srockiego. Ludzie „Petu”. Relacje – wspomnienia – polemiki”  Waldemara Stopczyńskiego. Autor opowiedział o pracy nad zbieraniem materiałów do publikacji, badaniem dokumentów, jakie wiążą się z działalnością osób związanych z Bolesławem Srockim, organizacji zamachu na Franza Kutcherę oraz opowiedział o angażowaniu uczniów i współpracy z nimi nad badaniem zagadnień historycznych w tym temacie.";"2016-11-17T14:09:14+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1193619614062973.1073741939.132197036871908/1193635594061375/?type=3";"Muzeum II Wojny Światowej added 13 new photos to the album: Promocja książki 'W kręgu Boleslawa Srockiego"" W. Stopczyńskiego.";0;5;1;0;0;0;0
"165";"132197036871908_1193794520712149";57;"132197036871908";"Muzeum II Wojny Światowej";"Decyzją Wojewódzkiego Sądu Administracyjnego w Warszawie z dn. 16 listopada br. postępowanie połączenia Muzeum II Wojny Światowej z Muzeum Westerplatte i Wojny 1939 r. zostało wstrzymane do czasu rozpoznania decyzji MKiDN o połączeniu instytucji. Postanowienie WSA zostało wydane ""w zakresie zapobieżenia znacznej szkodzie lub trudnym do odwrócenia skutkom"". Decyzja jest nieprawomocna. Termin rozprawy nie został jeszcze wyznaczony.";"2016-11-17T17:52:40+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1193794520712149/?type=3";NA;0;17;15;0;0;0;0
"166";"132197036871908_1194515827306685";11;"132197036871908";"Muzeum II Wojny Światowej";"Wszystkich miłośników gier planszowych zapraszamy do naszego stoiska na targach Gra i Zabawa, jakie odbędą się w ten weekend w AmberExpo. 
Jesteśmy na stoisku B13 w sobotę w godz.10-20  i niedzielę w godz. 10-18. Oprócz planszowych rozgrywek będą również prezentacje multimedialne i filmowe. 
Udział w targach jest płatny. Zakup biletów na miejscu w kasie:
- bilet jednodniowy 20 zł/os.
- bilet dwudniowy 30 zł/os.
- bilet rodzinny w cenie 15 zł/os./dzień";"2016-11-18T13:26:01+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1194510367307231/?type=3";"Muzeum II Wojny Światowej added 2 new photos.";0;2;0;0;0;0;0
"167";"132197036871908_1197270740364527";15;"132197036871908";"Muzeum II Wojny Światowej";"Performance hiszpańskiego artysty Fernando Bravo „Zatonięcie Europy. Rzecz o utraconych  ojczyznach i ludzkich tragediach” odbył się 18 listopada 2016 r. przed docelową siedzibą Muzeum przy ul. Wałowej. Spektakl był metaforą losu migrantów, którzy poszukując bezpiecznego domu i lepszego życia, stykają się z najgorszym… 

Partnerami wydarzenia byli Miasto Gdańsk, Muzeum II Wojny Światowej i Europejskie Centrum Solidarności. Organizator Fundacja Wspólnota Gdańska.";"2016-11-21T08:28:55+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1197270730364528.1073741940.132197036871908/1197270740364527/?type=3";"Muzeum II Wojny Światowej added 23 new photos to the album: Performance Fernando Bravo „Zatonięcie Europy"".";2;2;0;0;0;1;0
"168";"132197036871908_1197548713670063";15;"132197036871908";"Muzeum II Wojny Światowej";"Uczestnicy targów biorący udział w rozgrywkach przygotowanych przez muzeum w ramach projektu ""Historia na planszy: Na Berlin!""";"2016-11-21T14:39:36+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1197548633670071.1073741941.132197036871908/1197548713670063/?type=3";"Muzeum II Wojny Światowej added 9 new photos to the album: Historia na planszy: Na Berlin na Tragach Gra i Zabawa.";0;0;0;0;0;0;0
"169";"132197036871908_1198454510246150";5;"132197036871908";"Muzeum II Wojny Światowej";"Wspólnie z dystrybutorem naszych publikacji Motyle Książkowe zachęcamy do udziału w Targach Książki Historycznej w Warszawie. Zapraszamy od czwartku do niedzieli do Zamku Królewskiego w Warszawie do odwiedzenia stoiska nr 100, gdzie będzie można nabyć książki i albumy wydane przez Muzeum w promocyjnych cenach.";"2016-11-22T13:22:38+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1198454510246150/?type=3";NA;0;4;0;0;0;0;0
"170";"132197036871908_1199467720144829";34;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum II Wojny Światowej wydało album pt.  „Życie codzienne żołnierzy Polskich Sił Zbrojnych na Zachodzie 1939-1947”. Zawiera on fotografie prezentujące codzienność żołnierzy służących w Polskich Siłach Zbrojnych w czasie wojny i tuż po jej zakończeniu. Zamieszczony w nim materiał fotograficzny pochodzi ze zbiorów Imperial War Museums w Londynie oraz Muzeum II Wojny Światowej w Gdańsku. 

Selekcji i opracowania dokumentów do publikacji dokonali Mariusz Gąsior z londyńskiego Muzeum oraz dr Jan Szkudliński i Artur Wodzyński z gdańskiej instytucji. 

Album będzie do kupienia w księgarniach oraz na Targach Książki Historycznej w Warszawie w dn. 24-27.11. br.";"2016-11-23T14:55:48+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1199467670144834.1073741942.132197036871908/1199467720144829/?type=3";"Muzeum II Wojny Światowej added 7 new photos to the album: Życie codzienne żołnierzy Polskich Sił Zbrojnych na Zachodzie.";0;13;0;0;0;0;0
"171";"132197036871908_1201642583260676";4;"132197036871908";"Muzeum II Wojny Światowej";"Zapraszamy na zakupy na Targi Książki Historycznej w Warszawie trwajace do niedzieli. Można tam m.in. kupić nasz najnowszy album. Ceny promocyjne przez cały czas, nie tylko w black friday ������";"2016-11-25T11:46:10+0000";"photo";"https://www.facebook.com/Motyleksiazkowepl/photos/a.123675927816366.1073741826.103368466513779/597821917068429/?type=3";"Muzeum II Wojny Światowej shared Motyleksiazkowe.pl's photo.";0;0;0;0;0;0;0
"172";"132197036871908_1205422922882642";12;"132197036871908";"Muzeum II Wojny Światowej";"Prezentujemy kilka zdjęć archiwalnych, jakie znalazły się w albumie „Życie codzienne żołnierzy Polskich Sił Zbrojnych na Zachodzie 1939-1947” dokumentujące warunki mieszkaniowe na kwaterach, w drodze do wojska, w boju, codzienne ćwiczenia, jedzenie posiłków, warunki higieniczne, wspólne obchodzenie świąt, pobyt w szpitalu i leczenie. Zaś w części poza służbą pokazane są sytuacje z życia żołnierzy w czasie wolnym, czyli uprawianie sportu, spotkania z żołnierzami sojuszniczych armii, spotkania towarzyskie, a także zabawy ze zwierzętami, należącymi osobiście do któregoś z członków oddziału czy załogi okrętu, lub też stanowiące własność  jednostki. Zdjęcia pochodzą ze zbiorów Muzeum II Wojny Światowej.";"2016-11-28T14:07:32+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1205422686215999.1073741943.132197036871908/1205422922882642/?type=3";"Muzeum II Wojny Światowej added 15 new photos to the album: Życie codzienne żołnierzy Polskich Sił Zbrojnych na Zachodzie.";1;2;0;0;0;0;0
"173";"132197036871908_1207653749326226";88;"132197036871908";"Muzeum II Wojny Światowej";NA;"2016-11-30T10:51:17+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.1207653675992900.1073741944.132197036871908/1207653749326226/?type=3";"Muzeum II Wojny Światowej added 17 new photos to the album: Montaż wystawy głównej.";3;20;11;0;5;0;0
"174";"132197036871908_1208635562561378";12;"132197036871908";"Muzeum II Wojny Światowej";"""Praca w dywersji. Codzienność żołnierzy Kedywu Okręgu Warszawskiego Armii Krajowej"" to nowa publikacja Muzeum II Wojny Światowej napisana przez Sebastiana Pawlinę.

""Jest to bezsprzecznie jedyna znana mi praca w polskiej historiografii, traktująca o tak bogatej i różnorodnej palecie problemów związanych z codziennością konspiracyjną - od uwarunkowań przyłączania się do podziemia, przez  szeroko ujęte problemy bytowe (pieniądze, mieszkanie, odzież, żywność), przez  relacje z dowództwem i wewnątrz własnej grupy  po kwestie etyczne i stres (...)"". 
prof. dr hab. Jerzy Kochanowski

Sebastian Pawlina (ur. 1988 r.), historyk, dziennikarz, absolwent Uniwersytetu Warszawskiego. Współautor ""Wielkiej księgi Armii Krajowej"" (2015). Od 2012 r. stale współpracuje z miesięcznikiem „Stolica”, publikuje również w „Polityce”. Wśród jego zainteresowań badawczych znajdują się m.in. społeczna historia Polskiego Państwa Podziemnego oraz bunt jako zjawisko społeczno-kulturowe.

Sebastian Pawlina, ""Praca w dywersji. Codzienność żołnierzy Kedywu Okręgu Warszawskiego Armii Krajowej"", Gdańsk 2016, ss. 402, ISBN 978-83-63029-60-9.

Zachęcamy do zakupu książki w księgarni internetowej: http://www.motyleksiazkowe.pl/historia/29418-praca-w-dywersji-9788363029609.html?search_query=praca+w+dywersji&results=3";"2016-12-01T08:29:12+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.135525323205746.30628.132197036871908/1208635562561378/?type=3";"Muzeum II Wojny Światowej added a new photo to the album: Publikacje Muzeum II Wojny Światowej.";0;6;0;0;0;0;0
"176";"132197036871908_1215417058549895";51;"132197036871908";"Muzeum II Wojny Światowej";"Film pokazujący kolejne etapy prac przy wystawie głównej.";"2016-12-06T18:44:42+0000";"video";"https://youtu.be/7RL_nTTP_r4";NA;1;12;4;0;0;0;0
"177";"132197036871908_1222457164512551";8;"132197036871908";"Muzeum II Wojny Światowej";"Odpowiedź dyrektora Muzeum dot. listu otwartego z dnia 7 grudnia 2016 r., skierowanego do Prezydenta Miasta Gdańska, Przewodniczącego Rady Miasta Gdańska oraz Dyrektora Muzeum II Wojny Światowej w Gdańsku, w postaci petycji o nadanie nazwy placu przy Muzeum II Wojny Światowej Placem Wiadrowników.";"2016-12-12T15:12:43+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/1222457164512551/?type=3";NA;2;3;0;0;0;0;0
"178";"132197036871908_1223462011078733";21;"132197036871908";"Muzeum II Wojny Światowej";"Co się dzieje na budowie Muzeum i jak wyglądają sale wystawy głównej - tego dowiecie się z nowego odcinka Dziennika budowy. Zachęcamy do oglądania! 

https://www.youtube.com/watch?v=KuV7u3wUofI";"2016-12-13T14:14:45+0000";"video";"https://www.youtube.com/watch?v=KuV7u3wUofI";NA;0;10;2;0;0;0;0
